Date,ABBV,MET,OXY,PERI,SPY,,,,
2021-04-19,93.83270264,55.82491684,23.52134132,15.61999989,393.4245605,,,,
2021-04-20,94.19554138,54.10860062,22.2369709,15.09000015,390.5441284,,,,
2021-04-21,95.72473145,55.4268074,23.43507957,15.67000008,394.2394104,,,,
2021-04-22,95.07675934,54.76327515,23.09960556,15.84000015,390.6388245,,,,
2021-04-23,96.22579956,55.55066681,23.62677383,16.29999924,394.8742676,,,,
2021-04-26,96.23444366,55.55066681,23.86639786,16.40999985,395.6986389,,,,
2021-04-27,96.27764893,56.05494308,24.0485096,16.20000076,395.6134033,,,,
2021-04-28,96.70098877,56.3822937,25.0165863,16.55999947,395.4996338,,,,
2021-04-29,95.80247498,57.0015831,24.86322594,17.85000038,398.02005,,,,
2021-04-30,96.3294754,56.29381943,24.30730438,17.88999939,395.4049377,,,,
2021-05-03,99.07682037,56.81579208,25.05492592,17.62000084,396.2576904,,,,
2021-05-04,98.4029541,56.89541626,24.78654861,16.72999954,393.8130493,,,,
2021-05-05,100.0271454,57.86860275,25.92715263,16.64999962,393.9362183,,,,
2021-05-06,100.2863464,59.23104095,25.54375458,16.04000092,397.0820923,,,,
2021-05-07,100.0012283,59.41683197,26.25303841,17.15999985,399.9720459,,,,
2021-05-10,100.40728,59.229702,25.52458763,15.52000046,396.0113831,,,,
2021-05-11,99.25823975,57.67922974,23.5117588,15.26000023,392.4770508,,,,
2021-05-12,99.31872559,56.51193237,24.0772686,14.60000038,384.1388245,,,,
2021-05-13,100.7355804,57.5188446,22.72579384,14.10999966,388.7532654,,,,
2021-05-14,100.588707,58.72179031,24.05809784,14.69999981,394.7226563,,,,
2021-05-17,100.9861298,58.54357147,25.29454994,14.86999989,393.7182312,,,,
2021-05-18,101.2625961,58.26734161,24.79613495,15.13000011,390.3261719,,,,
2021-05-19,100.0876312,57.76834106,24.02934456,15.42000008,389.3027954,,,,
2021-05-20,101.1761932,57.43864059,23.91432381,16.13999939,393.4909363,,,,
2021-05-21,100.3209,57.66140366,24.0772686,16.20000076,393.1687317,,,,
2021-05-24,100.1394577,58.24953461,24.38398361,16.46999931,397.1767883,,,,
2021-05-25,98.97314453,57.04656982,23.59802246,16.34000015,396.2955322,,,,
2021-05-26,99.09409332,57.26934052,24.24021149,16.56999969,397.0820923,,,,
2021-05-27,97.0378952,58.50793457,24.98783112,16.59000015,397.2904358,,,,
2021-05-28,97.79817963,58.24060822,24.88239861,16.54000092,398.0011597,,,,
2021-06-01,96.94287872,59.26535034,27.28820419,16.37999916,397.6505737,,,,
2021-06-02,96.2430954,58.89109802,28.01666069,15.93000031,398.276001,,,,
2021-06-03,96.94287872,59.14060211,28.06458282,15.97000027,396.7978516,,,,
2021-06-04,97.07247162,59.30989075,27.93039703,16.75,400.4268494,,,,
2021-06-07,97.6340332,58.99803162,27.94956589,17.14999962,400.0384216,,,,
2021-06-08,97.05519867,58.84654617,27.97831726,17.22999954,400.1236572,,,,
2021-06-09,98.48933411,57.63467789,27.18250084,16.85000038,399.5267029,,,,
2021-06-10,100.4245682,56.9307251,27.16332626,16.59000015,401.3838501,,,,
2021-06-11,99.71613312,57.12677002,27.16332626,17.02000046,402.0471497,,,,
2021-06-14,99.69884491,56.41391373,27.11538696,17.01000023,402.9473572,,,,
2021-06-15,100.0703583,56.82380676,27.99750137,16.34000015,402.2081604,,,,
2021-06-16,99.81116486,56.77033997,29.2823143,16.54999924,399.9625244,,,,
2021-06-17,99.26689148,53.68721771,27.05785561,16.31999969,399.829834,,,,
2021-06-18,97.72907257,51.94963074,26.83732414,16.13999939,394.4360352,,,,
2021-06-21,99.12001801,53.17931366,28.2851429,16.44000053,400.0827942,,,,
2021-06-22,99.09409332,52.81396866,28.7741375,16.93000031,402.2216492,,,,
2021-06-23,98.48933411,52.79614639,29.68501472,19.46999931,401.7368774,,,,
2021-06-24,99.12865448,53.47336197,30.43289948,19.01000023,404.1134338,,,,
2021-06-25,97.60812378,54.37334824,31.5547123,18.65999985,405.5488892,,,,
2021-06-28,97.62538147,53.24168015,29.9534874,21.70000076,406.366394,,,,
2021-06-29,97.02064514,53.001091,30.01101875,22.13999939,406.5851135,,,,
2021-06-30,97.31438446,53.33079147,29.98225212,21.42000008,406.9272766,,,,
2021-07-01,98.71395874,53.91889572,31.50678253,21.06999969,409.1802979,,,,
2021-07-02,99.50013733,53.83869934,31.23830795,20.23999977,412.3078918,,,,
2021-07-06,99.98396301,52.48427582,29.25354767,20.23999977,411.5568542,,,,
2021-07-07,100.865181,52.43080139,28.26596642,19.23999977,413.0113831,,,,
2021-07-08,100.5195923,50.51499557,28.43855476,18.90999985,409.6461182,,,,
2021-07-09,100.7183151,52.44862747,28.99466896,19.28000069,414.0190125,,,,
2021-07-12,101.6254501,53.07238007,28.75496483,19.26000023,415.5019836,,,,
2021-07-13,101.8673553,52.28823853,28.8412571,18.62999916,414.0855713,,,,
2021-07-14,102.5225296,51.89616776,26.68391609,18.21999931,414.7034302,,,,
2021-07-15,102.3652954,52.25259399,26.10862541,17.71999931,413.2869873,,,,
2021-07-16,102.6448288,51.30805969,24.87174797,17.51000023,410.0453186,,,,
2021-07-19,100.8277969,49.77541351,23.79787254,17.54999924,403.9898376,,,,
2021-07-20,101.3781357,51.41498566,24.32522392,18.17000008,409.7792053,,,,
2021-07-21,102.1993103,52.5644722,26.0606842,18.53000069,413.0968933,,,,
2021-07-22,102.6797638,51.51301193,25.897686,18.37000084,413.9620361,,,,
2021-07-23,103.2475967,51.35260391,25.48539352,18.79999924,418.2208252,,,,
2021-07-26,102.8981781,51.72685623,26.00315475,18.87999916,419.247467,,,,
2021-07-27,103.0466766,51.45062256,25.1785717,18.45000076,417.336731,,,,
2021-07-28,103.5620956,51.36151123,25.79221535,19,417.1655884,,,,
2021-07-29,103.841629,51.88724899,25.67715836,19.28000069,418.8957214,,,,
2021-07-30,101.5965424,51.41498566,25.02515984,19.02000046,416.8614502,,,,
2021-08-02,100.8540115,51.53082657,24.72793007,18.59000015,415.9868469,,,,
2021-08-03,101.5528488,51.94071579,25.34157181,19.56999969,419.3710938,,,,
2021-08-04,100.530777,50.90707016,24.63204575,18.69000053,417.3081665,,,,
2021-08-05,100.5657349,52.43080139,25.11145401,18.97999954,419.9509888,,,,
2021-08-06,99.9804306,54.09711075,25.30321693,19.13999939,420.6448669,,,,
2021-08-09,99.63972473,54.30369568,24.55533981,19.87000084,420.3027344,,,,
2021-08-10,100.3036499,55.4443779,25.1785717,19.19000053,420.825531,,,,
2021-08-11,99.34272003,56.22579575,25.73468971,19,421.8712463,,,,
2021-08-12,101.019989,56.28866577,25.76344872,18.76000023,423.1355591,,,,
2021-08-13,101.7537842,56.12699127,24.72793007,18.20000076,423.9056702,,,,
2021-08-16,103.4397736,55.66892242,23.76910782,17.92000008,424.9037781,,,,
2021-08-17,104.5317459,55.21085739,23.08834648,17.61000061,422.1184387,,,,
2021-08-18,102.4613876,54.76176071,22.48429489,17.56999969,417.4983521,,,,
2021-08-19,103.0204697,54.14202118,21.18029976,17.36000061,418.1447754,,,,
2021-08-20,103.7979431,54.34860992,21.04606438,18,421.4719849,,,,
2021-08-23,104.2696686,54.94139481,22.50346947,19.12000084,425.1794739,,,,
2021-08-24,104.5492172,55.40845871,23.37598991,19.40999985,425.8543396,,,,
2021-08-25,105.1781845,56.10902405,23.61569977,19.47999954,426.7479248,,,,
2021-08-26,105.1781845,55.49826813,23.01164436,19.75,424.2287292,,,,
2021-08-27,104.4618607,56.37848282,24.60328293,20.87999916,428.0218506,,,,
2021-08-30,105.3266983,55.57012939,24.21016884,20.94000053,429.9040833,,,,
2021-08-31,105.5101471,55.68688583,24.63204575,21.09000015,429.2672119,,,,
2021-09-01,98.07605743,55.06715012,24.04716873,21.44000053,429.4953003,,,,
2021-09-02,97.85762787,55.38151169,25.48539352,21.30999947,430.8166809,,,,
2021-09-03,97.50823212,54.98631287,24.85256958,21.72999954,430.7120972,,,,
2021-09-07,95.24565887,54.68093491,24.60328293,20.54999924,429.1720886,,,,
2021-09-08,96.40752411,54.77074432,23.88416862,20.54000092,428.6492615,,,,
2021-09-09,93.70817566,54.81565857,24.04723358,20.45000076,426.8144531,,,,
2021-09-10,93.19276428,54.58213425,23.96090126,19.87000084,423.4493103,,,,
2021-09-13,93.89162445,55.49826813,25.56277275,19.22999954,424.532959,,,,
2021-09-14,93.01805115,54.59111404,25.20786858,18.96999931,422.2420349,,,,
2021-09-15,94.14495087,55.74975586,26.74259377,19.13999939,425.7688293,,,,
2021-09-16,94.41576385,55.88447952,26.21503448,19.09000015,425.0938721,,,,
2021-09-17,94.11003876,55.4353981,25.84094429,18.93000031,420.9530334,,,,
2021-09-20,92.94817352,53.27079773,24.44050217,18,413.9339905,,,,
2021-09-21,93.60335541,52.51633072,24.39254379,18.14999962,413.5429688,,,,
2021-09-22,92.95690155,53.39654541,25.65869331,18.46999931,417.5770874,,,,
2021-09-23,93.7868042,55.02223587,26.81933212,19.04000092,422.6505127,,,,
2021-09-24,93.53346252,55.11205292,26.9536171,18.92000008,423.3468018,,,,
2021-09-27,94.10129547,57.13294601,28.95835114,18.54000092,422.1355591,,,,
2021-09-28,93.76932526,56.39645004,28.6801815,17.78000069,413.6288147,,,,
2021-09-29,95.0796814,56.20782852,28.80488014,17.15999985,414.3250122,,,,
2021-09-30,94.23233032,55.4443779,28.37324142,17.32999992,409.2609863,,,,
2021-10-01,95.29808044,56.15394211,29.87918663,17.97999954,414.1246948,,,,
2021-10-04,94.98360443,56.019207,30.51226044,19,408.7840881,,,,
2021-10-05,95.66497803,57.72574615,31.43309593,20,413.0375366,,,,
2021-10-06,95.49900818,57.465271,30.6945076,20.67000008,414.7540894,,,,
2021-10-07,96.85305023,57.97724152,31.15493011,21.43000031,418.3399963,,,,
2021-10-08,97.12384033,58.37243271,32.25800705,21.36000061,417.5770874,,,,
2021-10-11,96.39004517,58.48919678,32.02780914,21.34000015,414.5538025,,,,
2021-10-12,94.84381104,58.18381119,31.6633091,21.54999924,413.5334473,,,,
2021-10-13,94.80887604,57.61796951,30.96308517,21.39999962,415.0211182,,,,
2021-10-14,96.29428101,58.84846878,30.68492126,22.76000023,422.0020142,,,,
2021-10-15,96.66561127,58.89337158,30.3683815,22.27000046,425.2159729,,,,
2021-10-18,94.98570251,58.56105042,31.58656883,22.89999962,426.4747925,,,,
2021-10-19,95.00339508,59.00114822,31.59615898,22.97999954,429.7650452,,,,
2021-10-20,95.85219574,59.81850052,31.99901962,21.95999908,431.4530334,,,,
2021-10-21,96.16164398,59.10892868,31.46187592,22.71999931,432.5783691,,,,
2021-10-22,96.49761963,59.16283035,32.54577637,20.84000015,432.130127,,,,
2021-10-25,95.9317627,58.95625305,33.78314972,22.13999939,434.4475403,,,,
2021-10-26,96.80709076,58.79457092,33.91743469,29.07999992,434.8385925,,,,
2021-10-27,95.84335327,57.74372101,31.94147491,27.26000023,432.9121704,,,,
2021-10-28,96.96623993,58.62391281,32.4498558,27.65999985,437.0892639,,,,
2021-10-29,101.3870621,56.40542984,32.16209793,28.42000008,437.9761963,,,,
2021-11-01,101.5108337,57.61796951,33.38986969,29.77000046,438.7295532,,,,
2021-11-02,103.031601,57.20480728,32.95823288,28.60000038,440.503418,,,,
2021-11-03,103.9511337,58.63290024,32.46902847,28.63999939,443.1927795,,,,
2021-11-04,103.500206,57.4024086,32.37311554,28.75,445.281311,,,,
2021-11-05,103.606308,57.47425842,32.05657959,28.63999939,446.8263245,,,,
2021-11-08,102.6160355,57.68240356,32.89109039,29.26000023,447.2077026,,,,
2021-11-09,102.2181778,56.98557663,32.36352921,29.31999969,445.7295837,,,,
2021-11-10,103.2261124,57.32946014,30.52185631,28.82999992,442.1437073,,,,
2021-11-11,103.1200333,57.58285141,30.80961609,29.77000046,442.2867432,,,,
2021-11-12,103.4206314,58.08963776,30.77124786,30,445.6246033,,,,
2021-11-15,103.3056946,58.05343628,30.6753273,29.96999931,445.7772217,,,,
2021-11-16,102.9343414,57.38375854,30.54104042,27.68000031,447.5415344,,,,
2021-11-17,103.7566223,57.13037109,29.50509453,26.97999954,446.4543762,,,,
2021-11-18,103.5090561,56.70503616,29.38999557,25.92000008,447.9706726,,,,
2021-11-19,102.7751999,55.33854294,27.93200874,25.68000031,447.1696167,,,,
2021-11-22,102.2535324,56.56929779,28.78569221,25.13999939,445.9107666,,,,
2021-11-23,105.1093826,57.33851242,30.61777687,25.15999985,446.5020142,,,,
2021-11-24,104.9148712,56.67788696,30.70409966,25.19000053,447.6940918,,,,
2021-11-26,103.013916,54.38833237,28.48834801,24.5,437.7091675,,,,
2021-11-29,103.3499146,54.19829178,28.83366013,25.17000008,443.0783386,,,,
2021-11-30,101.9263992,53.085186,28.4403801,24.14999962,434.4570923,,,,
2021-12-01,102.483429,51.6824913,27.76894188,23.61000061,429.6315308,,,,
2021-12-02,103.332222,53.69151306,28.4403801,23.59000015,436.2119141,,,,
2021-12-03,105.0828552,53.77295303,27.97037125,22.87000084,432.4161682,,,,
2021-12-06,107.2932739,53.99919128,28.62262917,22.97999954,437.5374756,,,,
2021-12-07,107.4347458,54.77746201,29.85041237,24.31999969,446.5878601,,,,
2021-12-08,107.7530365,54.85890961,29.51469231,24.45999908,447.7703857,,,,
2021-12-09,109.7689514,55.09420395,29.01573944,22.45999908,444.7472534,,,,
2021-12-10,110.9360352,54.8679657,29.52428436,22.54000092,448.9338989,,,,
2021-12-13,111.8555679,54.18019104,28.04663086,22.02000046,444.9570923,,,,
2021-12-14,112.5452042,55.02180862,27.57646561,21.87999916,441.8957825,,,,
2021-12-15,115.1446381,55.03989792,27.36537361,22.31999969,448.8004456,,,,
2021-12-16,116.5151062,55.55574036,27.23104477,21.54999924,444.8426514,,,,
2021-12-17,114.5257339,54.52407837,26.90480995,22.04000092,440.1082458,,,,
2021-12-20,115.7016754,53.02183533,25.88772202,21.88999939,435.4284363,,,,
2021-12-21,114.8970871,54.58742142,27.44213486,22.71999931,443.1611023,,,,
2021-12-22,116.7538452,55.09420395,27.74918175,23.54000092,447.5921021,,,,
2021-12-23,117.6733551,55.90866852,27.68201637,23.89999962,450.3771362,,,,
2021-12-27,118.8404541,56.55119324,28.44003105,24.77000046,456.750946,,,,
2021-12-28,118.8227692,56.65979385,28.28650856,23.88999939,456.3777466,,,,
2021-12-29,119.6803894,56.72313309,28.07541847,23.31999969,456.9615173,,,,
2021-12-30,120.1843796,56.63264465,27.79715538,23.95000076,455.6981812,,,,
2021-12-31,119.7157822,56.55119324,27.81634712,24.04999924,454.5497742,,,,
2022-01-03,119.7334595,57.22087097,29.80254364,23.98999977,457.1815796,,,,
2022-01-04,119.5035782,58.76835632,32.02861786,23.53000069,457.0284729,,,,
2022-01-05,120.1313324,58.48781586,30.52218056,21.81999969,448.252533,,,,
2022-01-06,119.5654678,60.13484192,31.43371773,21.97999954,447.8314819,,,,
2022-01-07,119.2560196,60.86786652,31.8655014,21.48999977,446.0609436,,,,
2022-01-10,120.5911026,61.08506012,31.06910706,21.07999992,445.5059204,,,,
2022-01-11,121.1039276,61.53754807,33.29517746,21.27000046,449.5636902,,,,
2022-01-12,121.3868332,61.19366837,33.34315491,21.02000046,450.7790527,,,,
2022-01-13,119.2785873,61.43799591,32.76744461,20.80999947,444.5679321,,,,
2022-01-14,121.3779144,61.87238693,34.07237244,20.76000023,444.7497864,,,,
2022-01-18,122.190834,61.70949173,34.57133484,20.03000069,436.8734436,,,,
2022-01-19,120.7883224,60.41539764,34.37943649,19.53000069,432.3372192,,,,
2022-01-20,118.8408279,60.14390182,33.53505707,19.37000084,427.5520325,,,,
2022-01-21,117.9028244,59.37468338,32.38364029,18.65999985,419.158905,,,,
2022-01-24,118.0636368,59.19369888,32.63311386,18.45999908,420.9389954,,,,
2022-01-25,118.8944321,59.21179199,35.28137207,18.34000015,415.7998047,,,,
2022-01-26,119.9128494,59.78192139,35.55963898,18.53000069,414.7566223,,,,
2022-01-27,121.4672699,59.10318756,35.75153732,17.69000053,412.7085266,,,,
2022-01-28,123.2092438,59.78192139,36.04899216,18.32999992,422.958313,,,,
2022-01-31,122.2891235,60.68688202,36.14493942,20.5,430.5762329,,,,
2022-02-01,122.3873825,61.61898422,37.69935989,21.62999916,433.4856567,,,,
2022-02-02,123.8345871,62.0171814,38.01599503,20.90999985,437.6965332,,,,
2022-02-03,125.7195206,61.29320908,38.38061523,19.29999924,427.4084167,,,,
2022-02-04,125.6480637,62.43344498,39.14822006,21.07999992,429.4182739,,,,
2022-02-07,127.3275375,62.76152802,39.34012985,21.36000061,428.0401611,,,,
2022-02-08,128.2030182,64.09201813,37.75691986,21.93000031,431.5619812,,,,
2022-02-09,127.9260941,64.17404938,38.66847229,22.70000076,437.8783569,,,,
2022-02-10,127.4883423,64.24694824,39.03308487,23.39999962,430.0115967,,,,
2022-02-11,126.8629837,64.72994232,41.23996353,22.87000084,421.5323792,,,,
2022-02-14,127.747406,63.90979004,39.5608139,22.12000084,420.1542053,,,,
2022-02-15,129.3196869,65.22205353,38.23668289,23.44000053,426.9299927,,,,
2022-02-16,130.3113251,65.18560028,38.04478455,22.79000092,427.4084167,,,,
2022-02-17,129.5072937,63.61815262,38.2462883,22.29000092,418.2784119,,,,
2022-02-18,128.667572,63.38122559,37.95842743,21.76000023,415.5700684,,,,
2022-02-22,130.0343628,62.84355164,36.76862335,21.39999962,411.1102905,,,,
2022-02-23,131.1063538,62.01426315,37.12364578,20.57999992,403.8177795,,,,
2022-02-24,129.7752991,60.34657288,37.34432602,21.79999924,409.8948975,,,,
2022-02-25,133.5898285,62.47901535,37.17162323,22.56999969,418.9387817,,,,
2022-02-28,132.0086517,61.55861282,41.95959854,22.87000084,417.8669434,,,,
2022-03-01,131.9371643,58.72446442,44.89571381,22.55999947,411.5026855,,,,
2022-03-02,133.6166534,60.51972198,46.41175461,22.63999939,419.0727539,,,,
2022-03-03,134.3670502,60.65641785,45.81685257,21.47999954,416.9864502,,,,
2022-03-04,134.5010223,58.30525208,53.87678146,20.34000015,413.5986328,,,,
2022-03-07,133.5094299,56.47353363,53.13795471,19.71999931,401.4060669,,,,
2022-03-08,131.4547729,56.46441269,52.389534,20.56999969,398.3627319,,,,
2022-03-09,132.9645233,58.72446442,55.3038063,21.85000038,409.0431519,,,,
2022-03-10,133.2593231,58.57863998,55.90974426,21.45000076,407.1960754,,,,
2022-03-11,133.1610413,58.5057373,55.73662186,20.25,402.0185547,,,,
2022-03-14,135.8768311,58.95228577,53.46676254,19.18000031,399.0804443,,,,
2022-03-15,139.2536316,59.52640152,52.44723892,20.39999962,407.8564758,,,,
2022-03-16,139.4055023,61.53127289,50.96606445,21.15999985,416.9003296,,,,
2022-03-17,141.6745758,62.12361908,55.79432297,21.5,422.1161499,,,,
2022-03-18,142.2194977,62.37878036,54.0919342,21.69000053,426.739502,,,,
2022-03-21,142.9788361,62.67040253,58.63165283,21.69000053,426.6147156,,,,
2022-03-22,142.9430847,64.08292389,57.36206436,21.98999977,431.6066895,,,,
2022-03-23,141.5226898,63.26274872,57.55442429,21.87999916,426.0482788,,,,
2022-03-24,143.1842804,63.96445465,55.54425812,22.26000023,432.4706726,,,,
2022-03-25,144.1222992,64.9668808,56.46759033,22.29999924,434.5826721,,,,
2022-03-28,144.6940613,64.95776367,54.47665405,22.68000031,437.6738586,,,,
2022-03-29,144.8816376,65.16737366,54.6209259,23.68000031,443.0882568,,,,
2022-03-30,146.2841797,65.27672577,55.28456879,22.87999916,440.3522949,,,,
2022-03-31,144.8191223,64.04646301,54.57283401,22.48999977,433.574646,,,,
2022-04-01,145.3283234,64.24694824,55.89050674,22.87999916,434.8034973,,,,
2022-04-04,144.6225891,63.46324158,55.58272552,26.51000023,438.5282898,,,,
2022-04-05,145.9983063,63.80042267,53.59178925,25.87999916,432.9890747,,,,
2022-04-06,150.8938293,63.85509491,53.95728302,25.30999947,428.6594849,,,,
2022-04-07,154.797699,63.38122559,55.47692871,25.82999992,430.8194275,,,,
2022-04-08,156.2985077,64.34719849,59.43956375,25.53000069,429.6674805,,,,
2022-04-11,151.715683,64.31986237,55.70775986,25.29999924,422.3234863,,,,
2022-04-12,149.4644775,63.93711472,56.88116455,24.68000031,420.7586975,,,,
2022-04-13,143.2029724,64.20137787,57.34283447,24.80999947,425.5778503,,,,
2022-04-14,146.2301025,64.37454224,57.07352448,24.18000031,420.2786255,,,,
2022-04-18,143.572403,64.91221619,59.02598953,23.93000031,420.4514771,,,,
2022-04-19,140.8605804,65.46809387,58.07380295,24.25,427.2387085,,,,
2022-04-20,141.1758881,66.01488495,59.12217331,23.85000038,426.921875,,,,
2022-04-21,142.8155975,65.23114777,56.93887329,22.60000038,420.5378418,,,,
2022-04-22,139.6353149,63.39032364,54.45742035,22.45000076,408.9986877,,,,
2022-04-25,140.8155365,62.95290756,52.82234955,23.02000046,411.369873,,,,
2022-04-26,140.707428,60.80221939,52.72616959,22.34000015,399.4562683,,,,
2022-04-27,142.004776,60.96627045,53.46676254,22.62999916,400.5794678,,,,
2022-04-28,140.8245392,61.75909042,54.85175323,22.43000031,410.6978149,,,,
2022-04-29,132.3287659,59.85446167,52.98585892,21.07999992,395.5202637,,,,
2022-05-02,133.2206573,60.27365875,56.07324982,21.31999969,397.9010925,,,,
2022-05-03,134.7792969,60.72932053,56.97734451,21.44000053,399.7250366,,,,
2022-05-04,136.572113,62.25119781,59.21834946,21.59000015,411.8978577,,,,
2022-05-05,137.103714,61.51304245,59.91085815,20.25,397.257843,,,,
2022-05-06,137.6893005,61.54949188,62.45965576,19.87999916,394.8865967,,,,
2022-05-09,136.0045624,60.26415634,55.63082123,18.37999916,382.2434387,,,,
2022-05-10,137.0226288,59.5021286,57.14085388,18.88999939,383.1266174,,,,
2022-05-11,136.9055023,58.8686409,57.80449295,18.11000061,377.0402527,,,,
2022-05-12,139.0046539,57.75773621,56.95811462,18.25,376.6465759,,,,
2022-05-13,138.292923,58.22597122,61.63248444,19.42000008,385.6514893,,,,
2022-05-16,140.0677643,58.40958405,65.13346863,18.69000053,384.0866699,,,,
2022-05-17,139.4461212,59.66738892,65.34506226,19.70999908,391.9874573,,,,
2022-05-18,137.3289185,58.13415527,61.84408569,19.36000061,376.1858215,,,,
2022-05-19,136.68927,57.28031921,61.51706314,19.55999947,373.8818665,,,,
2022-05-20,136.0496063,56.96817017,60.84379959,19.39999962,374.0450134,,,,
2022-05-23,133.3648376,58.71256256,62.92129517,19.75,381.0434265,,,,
2022-05-24,134.3378296,58.64829636,62.58467484,17.87999916,378.1346436,,,,
2022-05-25,136.9055023,59.30932617,63.85425186,18.13999939,381.4753723,,,,
2022-05-26,135.653183,61.43014145,66.03755188,18.70000076,389.0978394,,,,
2022-05-27,135.1396637,62.17379761,68.15351868,19.65999985,398.6498718,,,,
2022-05-31,132.7701874,61.87083054,66.66271973,19.63999939,396.4130554,,,,
2022-06-01,131.5539703,61.20062637,67.73033142,20.20999908,393.2066345,,,,
2022-06-02,132.2116394,61.54031372,66.65310669,20.79000092,400.6946716,,,,
2022-06-03,132.5900421,60.76910782,67.6053009,20.30999947,394.1186523,,,,
2022-06-06,132.013443,61.40259552,66.95126343,20.27000046,395.318634,,,,
2022-06-07,134.3648529,62.14626694,67.8553772,20.56999969,399.1105957,,,,
2022-06-08,134.4639893,61.73311234,66.39341736,20.17000008,394.7714539,,,,
2022-06-09,131.0223846,60.60385513,62.8087616,19.79999924,385.3826904,,,,
2022-06-10,129.0133362,58.27187729,61.54641724,18.92000008,374.2082214,,,,
2022-06-13,125.607811,56.04089355,57.65339279,17.14999962,360.0002441,,,,
2022-06-14,123.986145,56.79372787,59.83116913,17.80999947,358.9154053,,,,
2022-06-15,124.4095612,57.20687485,58.08701324,18.5,364.0322266,,,,
2022-06-16,125.3645782,56.27041245,54.74325943,17.32999992,351.9842224,,,,
2022-06-17,124.5807648,55.8848114,53.65436554,17.81999969,352.743042,,,,
2022-06-21,129.2565918,57.40885544,55.76468658,18.36000061,361.6228333,,,,
2022-06-22,132.941391,56.69273758,53.74108887,18.34000015,360.9671936,,,,
2022-06-23,134.6441345,56.30714417,54.04944611,18.56999969,364.5056763,,,,
2022-06-24,137.247818,58.96045303,55.42742538,18.63999939,376.0946655,,,,
2022-06-27,137.9685822,58.37286377,56.75722504,18.72999954,374.6580811,,,,
2022-06-28,137.3829803,58.51976395,59.46498489,18.42000008,367.0027466,,,,
2022-06-29,138.8695221,57.77610016,56.94994354,19.27000046,366.7038879,,,,
2022-06-30,137.9866028,57.64756775,56.73795319,18.18000031,363.7247009,,,,
2022-07-01,138.5632019,58.46467209,58.24119949,18.31999969,367.5715942,,,,
2022-07-05,138.6803131,57.23441696,56.95958328,18.70999908,368.2657471,,,,
2022-07-06,137.4190216,56.85800171,56.95958328,18.20999908,369.5095215,,,,
2022-07-07,136.9415283,57.86790466,59.23371887,18.67000008,375.0437012,,,,
2022-07-08,137.7073212,57.50066757,58.46282196,18.5,374.7352295,,,,
2022-07-11,138.0496674,57.02325821,57.35466766,18.17000008,370.4544373,,,,
2022-07-12,137.3559723,56.72946167,55.28288269,18.10000038,367.1763306,,,,
2022-07-13,137.0766754,55.0401535,55.89959717,18.15999985,365.2479553,,,,
2022-07-14,136.8038635,53.1672287,55.14797211,18.12999916,364.3609619,,,,
2022-07-15,139.6956177,54.19549942,56.57413483,17.69000053,371.3221436,,,,
2022-07-18,136.0127106,54.25977325,57.86538315,17.96999931,368.2561646,,,,
2022-07-19,136.1672974,55.82053757,60.53461456,18.75,378.2061462,,,,
2022-07-20,134.3031006,56.26123428,61.23804855,19.72999954,380.6165161,,,,
2022-07-21,134.3576965,56.10515213,59.74444962,20.35000038,384.4924011,,,,
2022-07-22,135.0124207,55.86645126,58.83863831,19.07999992,380.9250793,,,,
2022-07-25,136.6037903,56.58256912,62.06676865,18.88999939,381.3878174,,,,
2022-07-26,137.19487,56.23368835,59.81189346,18.21999931,376.8756409,,,,
2022-07-27,137.4494934,57.15179062,60.49606705,19.36000061,386.6617126,,,,
2022-07-28,136.1764069,56.7845459,60.36115265,19.23999977,391.5113831,,,,
2022-07-29,130.5020294,58.06989288,63.35801697,18.72999954,397.2191467,,,,
2022-08-01,127.5102158,57.73937225,62.85694122,18.96999931,396.0429077,,,,
2022-08-02,127.6648407,56.93144226,62.69311905,19.46999931,393.4300232,,,,
