Date,ABBV,MET,OXY,PERI,SPY,,,,
2022-08-03,128.4013977,58.39122772,58.77118683,21.44000053,399.5909424,,,,
2022-08-04,126.328064,58.57483673,55.36961365,20.95999908,399.3210449,,,,
2022-08-05,125.5278091,58.11579514,56.86321259,20.65999985,398.6460876,,,,
2022-08-08,127.6193237,58.2453537,57.85575104,20.96999931,398.1832581,,,,
2022-08-09,127.5375214,59.13375092,60.13952637,20.39999962,396.6020813,,,,
2022-08-10,128.1649475,61.0123291,60.57315826,21.87000084,404.9323425,,,,
2022-08-11,129.2015991,61.71564102,63.30020523,21.51000023,404.9323425,,,,
2022-08-12,129.6744995,62.75209427,63.33875275,21.87000084,411.787384,,,,
2022-08-15,129.3925629,62.31715393,61.99930573,22.21999931,413.4842834,,,,
2022-08-16,129.6290131,62.61330795,61.19950485,21.72999954,414.2941895,,,,
2022-08-17,128.6196136,62.43747711,60.67915344,21.67000008,411.3535461,,,,
2022-08-18,128.4832153,62.93719482,62.51966476,21.40999985,412.5490723,,,,
2022-08-19,128.9924774,62.36343002,68.6964798,20.72999954,407.005249,,,,
2022-08-22,127.6193237,60.99382401,66.51869202,20.28000069,398.5303955,,,,
2022-08-23,126.4189987,60.7717247,71.10552979,20.27000046,397.5662537,,,,
2022-08-24,125.4096146,61.11413193,72.18478394,20.59000015,398.8388672,,,,
2022-08-25,126.7008972,62.25237274,71.77043152,21.40999985,404.4695129,,,,
2022-08-26,123.9910049,60.78097534,70.87425232,20.42000008,390.7786255,,,,
2022-08-29,123.4090042,60.5496254,72.52204132,20.36000061,388.1947327,,,,
2022-08-30,123.2635269,60.13319397,69.39028168,20.29000092,383.9331665,,,,
2022-08-31,122.2723236,59.53167343,68.41703033,20.45000076,381.0118408,,,,
2022-09-01,125.9006653,60.00362778,65.91161346,20.23999977,382.2073975,,,,
2022-09-02,123.92733,60.2072258,66.26815796,20.29999924,378.1771545,,,,
2022-09-06,125.1185989,60.19797516,64.44691467,20.25,376.7502747,,,,
2022-09-07,126.137085,61.23442078,63.04967117,21.38999939,383.5186462,,,,
2022-09-08,127.7830353,61.83594894,62.25949097,21.23999977,386.0253601,,,,
2022-09-09,128.6014557,62.5947876,63.35058212,21.90999985,392.0223694,,,,
2022-09-12,129.3471375,63.40914154,64.49959564,22.71999931,396.2357178,,,,
2022-09-13,125.9734039,61.51206207,63.0898819,21.75,379.0063782,,,,
2022-09-14,126.9009399,61.45653152,64.88582611,22.30999947,380.4526062,,,,
2022-09-15,129.5926514,60.79022217,62.84848404,22.28000069,376.1331787,,,,
2022-09-16,131.0021667,60.2257309,62.19190979,21.31999969,373.2637329,,,,
2022-09-19,129.7290497,61.33623123,62.45260239,21.45999908,376.1583862,,,,
2022-09-20,128.919754,60.6051445,62.06637955,21.29000092,371.8406372,,,,
2022-09-21,127.592041,59.70749664,60.52147675,20.95999908,365.3543396,,,,
2022-09-22,130.0473328,58.73582458,59.74902725,20.65999985,362.2853699,,,,
2022-09-23,130.0927734,57.24590683,56.70750809,19.78000069,356.2153625,,,,
2022-09-26,128.4105072,56.32049561,55.8867836,18.84000015,352.6914978,,,,
2022-09-27,128.8742523,56.22795486,56.51439285,19.28000069,351.7911682,,,,
2022-09-28,131.4932251,57.24590683,59.29521179,20.02000046,358.7131042,,,,
2022-09-29,129.7836151,56.51483154,59.9711113,19.86000061,351.2199097,,,,
2022-09-30,122.0449829,56.24647141,59.33383942,19.29000092,345.7888489,,,,
2022-10-03,125.7824402,57.94921494,61.8539505,20.19000053,354.9180908,,,,
2022-10-04,129.1197968,60.57738113,63.89128876,20.95999908,365.915802,,,,
2022-10-05,130.3383179,60.39230347,65.40722656,20.36000061,365.0639038,,,,
2022-10-06,127.5738754,59.73526764,68.0721817,23.01000023,361.2979126,,,,
2022-10-07,126.1825562,58.53223038,67.39628601,21.88999939,351.2199097,,,,
2022-10-10,125.7733383,58.66178894,63.36987686,21.87000084,348.538269,,,,
2022-10-11,128.6832886,58.59700394,61.8249855,22.10000038,346.3309631,,,,
2022-10-12,127.2919693,57.91220856,62.86779404,22.69000053,345.1886292,,,,
2022-10-13,131.2879333,60.373806,65.65828705,22.79000092,354.2985229,,,,
2022-10-14,131.3063354,60.26275253,64.3837204,22.35000038,346.2244873,,,,
2022-10-17,132.656662,61.32696915,65.04030609,22.71999931,355.1213989,,,,
2022-10-18,132.8312225,62.35417175,65.44583893,23.37999916,359.2939453,,,,
2022-10-19,131.4808502,62.31715393,66.10243225,22.87000084,356.7478638,,,,
2022-10-20,131.2971039,61.09561539,66.47900391,23.29000092,353.7564392,,,,
2022-10-21,135.0909729,62.98344803,68.80599976,23.45000076,362.3531799,,,,
2022-10-24,138.6092529,64.20498657,68.39081573,23.65999985,366.7870789,,,,
2022-10-25,137.6263733,65.63938141,68.64185333,23.69000053,372.6442261,,,,
2022-10-26,140.0974121,65.56536102,70.02259827,23.20000076,369.8366089,,,,
2022-10-27,141.0068512,65.8429718,69.3950119,23.01000023,367.8617859,,,,
2022-10-28,135.5961914,67.68453979,69.3660202,23.5,376.6134033,,,,
2022-10-31,134.4846954,67.74932098,70.09985352,22.77000046,373.8930054,,,,
2022-11-01,134.953186,68.42486572,71.25854492,22.62999916,372.2569275,,,,
2022-11-02,132.7577057,68.08247375,68.65151215,22.06999969,362.9146729,,,,
2022-11-03,132.6658173,67.65678406,69.67501831,21.93000031,359.1777954,,,,
2022-11-04,133.4558563,68.58219147,70.74678802,21.87000084,364.3474731,,,,
2022-11-07,136.0463257,68.88032532,73.35381317,22.19000053,367.8327026,,,,
2022-11-08,136.4413452,68.39585876,72.25307465,22.22999954,369.8173218,,,,
2022-11-09,135.6053925,67.79955292,65.59068298,22.96999931,362.1982727,,,,
2022-11-10,137.5344849,69.61637878,68.05286407,24.62999916,382.1026306,,,,
2022-11-11,137.9386902,69.40206909,71.77027893,25.29000092,385.8007507,,,,
2022-11-14,139.3900757,68.74989319,70.75644684,25.23999977,382.5188904,,,,
2022-11-15,140.5843048,69.20642853,71.86683655,26,385.7814331,,,,
2022-11-16,139.509491,69.28096008,69.45293427,26,382.8383179,,,,
2022-11-17,139.7759094,69.77476501,68.99912262,25.73999977,381.6669312,,,,
2022-11-18,142.366394,70.3431015,68.7963562,25.80999947,383.3998413,,,,
2022-11-21,144.3230438,70.70645142,67.19351196,25.98999977,382.0057983,,,,
2022-11-22,146.7848969,71.66610718,70.26400757,26.28000069,387.1463928,,,,
2022-11-23,146.4174805,71.47976685,68.6708374,26.29999924,389.5859985,,,,
2022-11-25,146.6287384,71.69405365,67.85975647,27.28000069,389.4989319,,,,
2022-11-28,145.5355835,70.55738831,65.88036346,26.01000023,383.2837219,,,,
2022-11-29,145.324295,70.87416077,66.73003387,26.60000038,382.6253662,,,,
2022-11-30,148.0617676,71.46112823,67.09695435,27.43000031,394.6782837,,,,
2022-12-01,148.4751434,71.41455841,66.43073273,27.68000031,394.3878784,,,,
2022-12-02,150.3399353,71.65679932,65.86103821,27.98999977,393.9328308,,,,
2022-12-05,150.597168,70.24993134,64.07476044,27.70000076,386.8463135,,,,
2022-12-06,150.39505,70.13811493,61.93120193,26.20999908,381.2699585,,,,
2022-12-07,151.9383087,69.49525452,61.74774933,26.14999962,380.6213684,,,,
2022-12-08,152.4803009,68.58218384,61.51600647,26.17000008,383.6031494,,,,
2022-12-09,149.7887573,67.25917816,60.56781387,25.87000084,380.7375793,,,,
2022-12-12,151.8648071,68.18156433,61.95139694,25.27000046,386.2267456,,,,
2022-12-13,151.3779449,68.22814941,62.19328308,25.95999908,389.1504211,,,,
2022-12-14,151.442276,67.86477661,61.61275864,25.79999924,386.662384,,,,
2022-12-15,149.8255157,66.80264282,61.10964203,25.5,377.203949,,,,
2022-12-16,147.4187469,66.58836365,60.50009537,25.71999931,372.7506409,,,,
2022-12-19,148.3465424,66.29953766,60.38399124,25.02000046,369.5898743,,,,
2022-12-20,147.5106049,66.8864975,60.34528732,25.13999939,370.0955505,,,,
2022-12-21,149.0079651,67.86477661,61.66113663,25.19000053,375.6293945,,,,
2022-12-22,149.9816895,66.89581299,59.79379654,24.68000031,370.2706604,,,,
2022-12-23,149.8255157,67.33372498,61.87399673,24.79999924,372.4005737,,,,
2022-12-27,149.724472,67.3802948,62.24166489,24.42000008,370.9319763,,,,
2022-12-28,149.0263062,66.90513611,60.06470108,24.51000023,366.322052,,,,
2022-12-29,149.3294678,67.69709015,60.25821304,25.29999924,372.9159851,,,,
2022-12-30,148.4567719,67.42688751,60.94516373,25.29999924,371.9336548,,,,
2023-01-03,149.1641083,67.22190857,59.06813812,25.10000038,370.3678589,,,,
2023-01-04,150.3675079,68.19087219,59.126194,27,373.2272339,,,,
2023-01-05,150.1837616,67.64116669,60.20016098,27.70999908,368.9674377,,,,
2023-01-06,152.9947052,68.55423737,61.68048859,28.80999947,377.4286194,,,,
2023-01-09,148.5027313,66.46723175,61.99978256,28.52000046,377.2146301,,,,
2023-01-10,146.6471405,66.68153381,62.06751251,29.12999916,379.8600159,,,,
2023-01-11,144.3781433,66.68153381,62.00945282,29.25,384.6644287,,,,
2023-01-12,141.1602631,66.51383209,63.60588455,29.32999992,386.0649109,,,,
2023-01-13,142.4400024,67.00762939,63.18984985,29.97999954,387.5626221,,,,
2023-01-17,141.7259521,66.68153381,62.61900711,29.61000061,386.8526306,,,,
2023-01-18,138.3596954,65.367836,62.32873917,28.96999931,380.7450256,,,,
2023-01-19,137.9052887,64.68769836,63.53816605,28.53000069,377.9732666,,,,
2023-01-20,138.7213593,65.39579773,64.73791504,29.70000076,385.0145569,,,,
2023-01-23,137.7569275,65.86164093,64.34122467,31.68000031,389.6341553,,,,
2023-01-24,136.9593964,66.12251282,62.33841705,32.25,389.2159729,,,,
2023-01-25,137.052124,66.67221069,62.42549133,32.5,389.3618774,,,,
2023-01-26,136.6904449,67.28713226,64.9120636,32.20999908,393.6410828,,,,
2023-01-27,135.6518402,67.11943817,64.37991333,33.22999954,394.5455627,,,,
2023-01-30,135.0676117,67.23123932,62.04815292,33.43000031,389.5952148,,,,
2023-01-31,137.0150452,68.03247833,62.68674088,33.5,395.3236694,,,,
2023-02-01,135.9486084,67.71570587,61.43860245,33.47000122,399.5249939,,,,
2023-02-02,134.316452,64.94855499,60.44203949,34,405.3409424,,,,
2023-02-03,134.6503143,65.02310181,59.2519722,33.93000031,401.0325317,,,,
2023-02-06,134.4833984,65.77383423,59.55190659,33.74000168,398.581665,,,,
2023-02-07,134.5946808,66.87178802,62.50289536,33.54000092,403.7945557,,,,
2023-02-08,134.1031799,66.85303497,61.8546524,30.70999908,399.3791504,,,,
2023-02-09,137.8960114,66.43074799,61.14834595,31.06999969,395.9168701,,,,
2023-02-10,141.0026093,67.0031662,63.4994545,31.70000076,396.8407898,,,,
2023-02-13,142.5605469,67.9322052,62.65769958,32.97000122,401.4993286,,,,
2023-02-14,141.5033875,67.61315918,64.186409,33.70000076,401.3145752,,,,
2023-02-15,140.084549,67.97913361,60.85808182,34.09999847,402.6177979,,,,
2023-02-16,138.6656952,68.0072937,60.47106934,33.27999878,397.0741882,,,,
2023-02-17,140.3163757,68.07297516,58.75852585,33.27999878,396.0822144,,,,
2023-02-21,140.9562531,66.67474365,57.87807083,33.09999847,388.1364136,,,,
2023-02-22,139.7228851,66.49642944,56.52351379,33.43000031,387.601532,,,,
2023-02-23,141.0211945,66.2336731,57.2975502,34.06000137,389.6633301,,,,
2023-02-24,141.6146851,67.41607666,57.06533432,33.45999908,385.500824,,,,
2023-02-27,143.0706024,67.35978699,57.04598999,34.04000092,386.8137512,,,,
2023-02-28,142.7182007,67.31285095,56.65897369,33.74000168,385.3841248,,,,
2023-03-01,143.9886627,66.88117218,57.77164078,33.77999878,383.9058228,,,,
2023-03-02,143.1633148,65.11695862,58.3134613,34.27999878,386.8915405,,,,
2023-03-03,144.7212677,65.99906158,59.26165009,34.77999878,393.0964661,,,,
2023-03-06,143.9979248,65.39848328,59.67769241,35.75999832,393.3687744,,,,
2023-03-07,141.8186646,64.96681213,58.87463379,36.34999847,387.3389587,,,,
2023-03-08,138.7306213,63.34333801,60.13243103,36.27999878,387.9711609,,,,
2023-03-09,136.6441193,60.68761444,58.76424408,34.31000137,380.8130798,,,,
2023-03-10,138.8326263,58.53862381,58.08499527,33.90999985,375.3181763,,,,
2023-03-13,140.9098663,55.32922745,57.39605331,33.52999878,374.7832336,,,,
2023-03-14,142.6718597,55.43246078,58.40520477,34.88999939,380.9784546,,,,
2023-03-15,142.8665771,52.8330307,55.11573792,34.40999985,378.5957031,,,,
2023-03-16,144.0164948,54.1374321,57.28931427,35.45999908,385.2381897,,,,
2023-03-17,143.0149689,51.49108887,56.74591827,35.5,380.7337341,,,,
2023-03-20,144.7769012,53.47116089,57.23108673,35.18999863,384.3947144,,,,
2023-03-21,145.3796692,54.92570877,58.45372772,36.38999939,389.4420471,,,,
2023-03-22,142.5049286,52.65473557,56.939991,37.25,382.8034363,,,,
2023-03-23,144.0164948,50.95619202,56.74591827,38.20999908,383.8382568,,,,
2023-03-24,146.5388641,51.00311661,56.45480728,38.27999878,386.3570251,,,,
2023-03-27,146.0937347,52.41074753,57.88122177,39.09999847,387.0794373,,,,
2023-03-28,146.7521362,52.01660919,60.36531067,38.33000183,386.2106018,,,,
2023-03-29,146.5203094,53.01133728,60.24887085,38.59999847,391.8240967,,,,
2023-03-30,146.446106,53.53684998,60.47205353,38.36000061,394.1183472,,,,
2023-03-31,147.7907715,54.37204361,60.57879257,39.58000183,399.6733093,,,,
2023-04-03,148.7644806,54.40019989,63.24724579,41.13000107,401.1962891,,,,
2023-04-04,148.17099,53.90282822,62.90762711,41.16999817,398.9703979,,,,
2023-04-05,149.1168671,55.0477066,62.65533447,40.5,397.9257813,,,,
2023-04-06,149.8123779,55.43246078,61.17070007,40.13000107,399.4779968,,,,
2023-04-10,149.5619812,55.81721115,62.18956757,39.34000015,399.888031,,,,
2023-04-11,149.6547546,56.4178009,62.46126938,39.86999893,399.9954834,,,,
2023-04-12,150.5635376,56.31456757,62.91732407,38.83000183,398.3650818,,,,
2023-04-13,152.2574615,56.09873199,62.84939575,39.88000107,403.6564331,,,,
2023-04-14,151.2279968,56.88701248,62.56800079,40.25999832,402.6704102,,,,
2023-04-17,150.8442841,57.75035858,61.07366943,41.84999847,404.1153259,,,,
2023-04-18,149.3562469,57.53452301,61.13188934,41.5,404.3789063,,,,
2023-04-19,150.8723602,58.00373459,60.6176033,38.72999954,404.3105774,,,,
2023-04-20,151.3683929,57.06531525,60.19064713,38,402.104187,,,,
2023-04-21,151.9954224,56.46471405,60.03539276,38.38000107,402.4165955,,,,
2023-04-24,153.5583344,56.68994141,60.89900208,36.09000015,402.8363953,,,,
2023-04-25,154.3257141,55.56383133,59.51140594,35.31999969,396.4418335,,,,
2023-04-26,151.42453,55.29169083,58.47312927,35.09000015,394.7626343,,,,
2023-04-27,139.3236694,56.59609985,58.78364944,35.29999924,402.6216125,,,,
2023-04-28,141.4293518,57.55329132,59.70547867,35.02999878,406.058075,,,,
2023-05-01,143.8532867,57.48759079,59.35614777,35.70000076,405.6480408,,,,
2023-05-02,141.8973083,55.77029419,58.25965881,35,401.0888977,,,,
2023-05-03,139.6792908,55.09461975,57.22138596,33.93000031,398.3357849,,,,
2023-05-04,137.9104919,50.77789688,56.95938873,32.18999863,395.5143738,,,,
2023-05-05,138.5375366,51.29402542,58.89038086,32.56000137,402.8363953,,,,
2023-05-08,137.9947357,50.8676796,57.21168137,33.74000168,402.9437866,,,,
2023-05-09,137.4144745,50.01499176,57.21168137,32.68999863,401.1767273,,,,
2023-05-10,137.030777,49.0959816,55.16424942,33.81000137,403.051178,,,,
2023-05-11,137.1898651,48.53699493,56.21222305,34.06999969,402.3482666,,,,
2023-05-12,137.713974,47.58008957,56.36747742,33.11000061,401.8210754,,,,
2023-05-15,137.1898651,47.82642365,56.78473282,32.93000031,403.2073975,,,,
2023-05-16,134.1014709,46.53791428,56.41599655,32.77999878,400.5128784,,,,
2023-05-17,134.1576538,48.98229218,57.17286682,31.26000023,405.3746643,,,,
2023-05-18,134.2418823,49.15282822,56.5227356,31.37999916,409.2797546,,,,
2023-05-19,135.8047943,48.86859894,57.37664413,30.62999916,408.6842346,,,,
2023-05-22,135.6082306,49.61706543,57.28931427,31.78000069,408.8501892,,,,
2023-05-23,133.3808899,49.1149292,57.91033173,30.29999924,404.2617188,,,,
2023-05-24,132.0987244,47.60850906,57.62892914,30.90999985,401.3329773,,,,
2023-05-25,129.7309418,49.99605179,57.06613159,31.92000008,404.8084106,,,,
2023-05-26,128.7389069,49.0865097,57.19227982,30.77000046,410.0509949,,,,
2023-05-30,127.6907654,48.93492126,56.85265732,30.07999992,410.2072144,,,,
2023-05-31,129.1132813,46.94530487,55.95023346,30.78000069,407.9324951,,,,
2023-06-01,124.8831177,47.73168182,56.396595,31.21999931,411.8082886,,,,
2023-06-02,128.0931702,50.18553162,57.9200325,30.90999985,417.7635193,,,,
2023-06-05,128.0838165,49.88236237,57.63863754,30.80999947,416.9629822,,,,
2023-06-06,126.7455063,50.59292984,57.67744827,31.14999962,417.8708801,,,,
2023-06-07,127.7468948,51.96670151,58.25965881,31.92000008,416.4259949,,,,
2023-06-08,128.8137817,50.93399811,58.11367035,32.65000153,418.9447632,,,,
2023-06-09,129.3191681,51.03821564,57.73409271,33.54000092,419.6965332,,,,
2023-06-12,128.8980103,51.17086029,57.60756683,33.70999908,423.5039368,,,,
2023-06-13,129.4408569,52.2698822,57.19879913,34.38000107,426.2960815,,,,
2023-06-14,127.4942093,51.10453796,56.90681839,34.18999863,426.8037109,,,,
2023-06-15,127.1760254,52.26041031,56.8581543,34.70999908,432.0950928,,,,
2023-06-16,129.7496948,52.58253479,56.59537888,33.63999939,430.6232605,,,,
2023-06-20,128.982254,51.65406036,55.69997406,33.63999939,428.3890991,,,,
2023-06-21,128.0838165,51.68247604,55.9335556,33.15999985,426.1941528,,,,
2023-06-22,128.5985413,51.02874756,55.00895309,32.63000107,427.732605,,,,
2023-06-23,127.2041016,50.52661133,54.57098389,32.70999908,424.4989014,,,,
2023-06-26,126.2962875,51.21823502,55.71943665,32.47999954,422.7645569,,,,
2023-06-27,124.0969772,52.08987808,55.60264587,31.14999962,427.3994751,,,,
2023-06-28,124.0127563,51.98564911,55.92381668,30.54000092,427.6150513,,,,
2023-06-29,124.6865845,53.22678757,56.95547867,30.87000084,429.300415,,,,
2023-06-30,126.0904007,53.55839539,57.22799683,30.67000008,434.3664551,,,,
2023-07-03,126.3524551,54.26897049,57.62704086,31.12000084,434.8662109,,,,
2023-07-05,128.7950897,53.79525375,57.3155899,30.87999916,434.2194824,,,,
2023-07-06,128.4488068,53.72893143,56.06981659,33.34999847,430.8192444,,,,
2023-07-07,126.8110199,54.58162689,57.04307938,34.72999954,429.7315369,,,,
2023-07-10,125.8657913,54.39213181,57.13067245,35.49000168,430.8192444,,,,
2023-07-11,126.8765488,56.12594223,58.93120956,35.93999863,433.5629272,,,,
2023-07-12,126.324379,55.61432648,59.68062973,36.27000046,437.0513611,,,,
2023-07-13,126.4095383,56.05961609,59.79741669,35.81000137,440.5201721,,,,
2023-07-14,128.6994629,55.10270691,57.79249573,34.54000092,440.2458496,,,,
2023-07-17,127.582901,55.89855576,57.70489883,35.31000137,441.7744141,,,,
2023-07-18,129.2388306,56.24910355,58.47377396,35.93999863,445.0570679,,,,
2023-07-19,130.2796783,57.09231567,58.55163956,35.84000015,446.0467834,,,,
2023-07-20,134.547287,57.73657608,58.84361649,35.50999832,443.0874634,,,,
2023-07-21,136.0139771,57.98290253,59.11613846,33.90999985,443.0874634,,,,
2023-07-24,135.4840546,58.72190475,60.65389252,34.25,445.0668945,,,,
2023-07-25,134.0173798,58.47557068,61.7147522,34.29999924,446.2819214,,,,
2023-07-26,134.2728577,59.54616928,61.1697197,34.5,446.3505554,,,,
2023-07-27,140.8492889,59.04402924,60.19645309,34.27000046,443.3912354,,,,
2023-07-28,142.7417908,59.2714119,60.42031097,35.25,447.7321777,,,,
2023-07-31,141.5400696,59.65986252,61.44224167,36.59000015,448.5846863,,,,
2023-08-01,140.555954,59.51774597,60.96533585,35.47999954,447.3009949,,,,
2023-08-02,141.3508301,59.45142746,59.82661438,34.95000076,441.0787354,,,,
2023-08-03,141.0385437,61.03363419,60.54683304,35.20999908,439.8146362,,,,
2023-08-04,139.7894897,60.19041824,61.82180786,34.58000183,437.82547,,,,
2023-08-07,142.2497559,61.30806732,62.19165039,35.88999939,441.6470947,,,,
2023-08-08,141.5779114,60.65849686,62.04565811,35.38000107,439.7265015,,,,
2023-08-09,142.6661072,59.82743073,62.10406113,35.18999863,436.7867737,,,,
2023-08-10,143.3000793,59.85608292,62.02619934,35.06999969,436.943573,,,,
2023-08-11,144.0003204,60.80178452,64.07979584,34.61999893,436.6887817,,,,
2023-08-14,144.0854797,60.7253685,63.36930466,34.79000092,439.0993042,,,,
2023-08-15,143.9435577,59.09188461,61.85100937,34.41999817,433.984314,,,,
2023-08-16,143.4041901,58.90083313,60.87773895,34.22000122,430.7996826,,,,
2023-08-17,141.9564056,59.07278061,61.47143555,32.33000183,427.5170288,,,,
2023-08-18,142.0699768,59.47397995,62.35710526,33.11000061,427.7227783,,,,
2023-08-21,142.088913,59.17785645,62.02619934,33.61999893,430.5056763,,,,
2023-08-22,140.2720947,58.57604218,61.2281189,33.38999939,429.3396301,,,,
2023-08-23,139.1744537,58.96770096,60.1672554,34.31000137,434.1214905,,,,
2023-08-24,138.7486267,59.4835434,59.70981598,33.45999908,428.10495,,,,
2023-08-25,138.8054047,59.61726761,60.18672562,33.15000153,431.1229858,,,,
2023-08-28,139.5056305,59.73189545,60.57602692,33.06000137,433.8569336,,,,
2023-08-29,139.6570282,60.0375824,60.7317543,33.59999847,440.1282349,,,,
2023-08-30,140.3478088,60.12355423,60.95560074,33.02999878,441.9410095,,,,
2023-08-31,139.0608978,60.5056572,61.11133194,33.18999863,441.294281,,,,
2023-09-01,140.2342377,61.42269897,62.84373856,33.29000092,442.1173706,,,,
2023-09-05,138.2471161,60.91640854,64.41069794,33.79000092,440.2065735,,,,
2023-09-06,137.7834625,60.37192535,63.81699371,35.56999969,437.247345,,,,
2023-09-07,140.9060822,59.9611702,63.01672745,34.33000183,435.9049072,,,,
2023-09-08,141.0101776,60.47699738,63.70964432,34.29000092,436.5614014,,,,
2023-09-11,141.0290985,60.56297302,62.30429077,34.18999863,439.4324951,,,,
2023-09-12,141.2467346,61.12657547,64.83198547,31.75,437.0219421,,,,
2023-09-13,143.035141,60.93552017,64.72462463,30.86000061,437.5315247,,,,
2023-09-14,145.3818512,62.97975922,65.68105316,31.25,441.3040771,,,,
2023-09-15,143.9435577,62.7122879,64.55872345,29.96999931,435.9871216,,,,
2023-09-18,145.6657257,63.33319855,64.72462463,30.51000023,436.2427979,,,,
2023-09-19,145.2398987,63.39051437,64.22690582,31.20999908,435.3381042,,,,
2023-09-20,145.3534546,63.13260269,62.70442963,30.93000031,431.335907,,,,
2023-09-21,145.183136,61.79525375,61.05508041,30.12999916,424.206604,,,,
2023-09-22,144.5302277,61.537323,61.37714005,30,423.2527466,,,,
2023-09-25,146.3375397,62.1391449,61.64064789,30.12000084,425.0326233,,,,
2023-09-26,145.6373291,60.23818588,61.63088989,30.07999992,418.7883301,,,,
2023-09-27,144.8992462,59.98982239,64.02194214,30.5,418.9555054,,,,
2023-09-28,144.0665588,60.08534622,64.29521179,30.67000008,421.3843994,,,,
2023-09-29,141.0480042,60.09489441,63.31927109,30.62999916,420.3617554,,,,
2023-10-02,140.2815552,58.92948914,60.80133438,31.14999962,420.1945496,,,,
2023-10-03,139.5056305,57.56347656,60.9574852,30.09000015,414.5697937,,,,
2023-10-04,139.7516632,57.31511688,58.59570313,30.39999962,417.5887146,,,,
2023-10-05,139.5245819,57.59213638,57.99061203,28.96999931,417.431366,,,,
2023-10-06,140.2720947,58.57604218,59.92298508,30.02000046,422.3873901,,,,
2023-10-09,141.0953217,59.13010025,62.63610458,28.27000046,425.0916138,,,,
2023-10-10,140.8871765,59.39756775,62.44092178,28.84000015,427.3041382,,,,
2023-10-11,141.3129578,60.0375824,61.82607651,29.17000008,429.0545044,,,,
2023-10-12,141.73349,59.68414307,61.69920349,27.55999947,426.4388123,,,,
2023-10-13,141.4085388,59.2829361,62.82154465,25.96999931,424.3147888,,,,
2023-10-16,140.7108612,60.51520538,63.79748917,27.27000046,428.7791748,,,,
2023-10-17,142.5745239,61.07880783,63.95363998,27.04000092,428.7595215,,,,
2023-10-18,142.6700897,60.2572937,64.90029907,26.29000092,423.0462341,,,,
2023-10-19,139.0765839,59.14919662,64.86125946,26.03000069,419.3291626,,,,
2023-10-20,139.755127,57.42974854,63.6120491,25.61000061,414.1764526,,,,
2023-10-23,138.3215485,55.87268829,61.30882263,25.26000023,413.4585876,,,,
2023-10-24,139.831604,56.56046677,61.02580261,26.29999924,416.5758362,,,,
2023-10-25,138.8280792,56.32164764,61.7480011,25.57999992,410.5970154,,,,
2023-10-26,138.770752,56.93301773,61.7480011,24.65999985,405.6803284,,,,
2023-10-27,132.7783813,55.68163681,60.73301697,24.35000038,403.8414307,,,,
2023-10-30,135.6073151,56.76107025,60.18648529,24.86000061,408.6697083,,,,
2023-10-31,134.9287415,57.32466507,60.32312012,25.39999962,411.2362671,,,,
2023-11-01,136.1616364,57.29601288,59.88394547,27.01000023,415.6219788,,,,
2023-11-02,136.9166412,57.32466507,61.7480011,27.77000046,423.5871277,,,,
2023-11-03,135.1581268,58.99635315,61.49425507,28.56999969,427.4516602,,,,
2023-11-06,134.9478607,57.72587585,60.26456833,28.51000023,428.4350281,,,,
2023-11-07,135.8653564,57.36287308,58.75184631,28.51000023,429.6543274,,,,
2023-11-08,135.7411194,57.18942642,59.67900085,28.45000076,429.9690247,,,,
2023-11-09,131.9277802,57.15088654,59.122715,27.18000031,426.6158142,,,,
2023-11-10,132.4534302,58.28793335,59.51308441,27.94000053,433.2730408,,,,
2023-11-13,132.5012207,58.25902176,60.1279335,27.48999977,432.8601074,,,,
2023-11-14,131.9468842,60.13803101,60.24504471,28.46999931,441.2579041,,,,
2023-11-15,131.5072784,59.56951523,59.82538986,28.73999977,442.1920471,,,,
2023-11-16,132.1571655,59.77186584,58.85920334,27.85000038,442.7329102,,,,
2023-11-17,132.1762848,60.27293777,59.49356842,28.28000069,443.2835388,,,,
